NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
4R03-40961,Lincoln County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,"42,894",,,,"2,502",,,,,,,,,,"4,863",,"2,413",,,,,,,,
4R03-40964,Cook County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,6,,,,,"54,688",,,,"3,060",,,,,,,,,,"2,360",,"1,531",,,,,,,,
4R03-40967,Lowndes County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,7,,,,,"127,438",,,,"7,332",,,,,,,,,,"5,969",,"3,824",,,,,,,,
4R03-40977,Jefferson County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,7,,,,,"201,004",,,,"14,751",,,,,,,,,,"17,782",,11,,,,,,,,
4R03-40985,Banks County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,"51,413",,,,"3,792",,,,,,,,,,"2,632",,783,,,,,,,,
4R03-40994,Habersham County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"39,544",,,,"3,292",,,,,,,,,,"6,035",,"2,944",,,,,,,,
4R03-41001,"Southeastern Stages, Inc.",Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,"454,520",,,,,,,,,,,,,,"19,936",,,,,,,,,,
4R03-41007,Dade County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,7,,,,,"79,306",,,,"5,105",,,,,,,,,,"5,420",,716,,,,,,,,
4R03-41008,Jenkins County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"18,073",,,,"1,329",,,,,,,,,,"1,367",,0,,,,,,,,
4R03-41012,Chattooga County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,"47,820",,,,"6,811",,,,,,,,,,"7,475",,0,,,,,,,,
4R03-41016,Brooks County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,3,,,,,"46,245",,,,"2,755",,,,,,,,,,"2,277",,"1,637",,,,,,,,
4R03-41017,Dooly County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,10,,,,,"210,691",,,,"8,004",,,,,,,,,,"12,434",,"7,861",,,,,,,,
4R03-41019,Troup County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,8,,,,,"26,301",,,,"2,346",,,,,,,,,,"7,539",,"7,009",,,,,,,,
4R03-41021,Elbert County ,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,"87,510",,,,"4,359",,,,,,,,,,"6,185",,"4,519",,,,,,,,
4R03-41033,Towns County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"16,513",,,,"1,262",,,,,,,,,,"1,245",,0,,,,,,,,
4R03-41035,City of Cedartown,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,1,,,,,"14,811",,,,"1,563",,,,,,,,,,"3,219",,0,,,,,,,,
4R03-41036,Turner County ,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,3,,,,,"12,645",,,,975,,,,,,,,,,"1,249",,"1,026",,,,,,,,
4R03-41041,Greene County Commission Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,6,,,,,"102,475",,,,"5,348",,,,,,,,,,"7,852",,784,,,,,,,,
4R03-41046,Taliaferro County Board of Commissioners,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"12,140",,,,910,,,,,,,,,,643,,0,,,,,,,,
4R03-41055,McDuffie County Commission Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,6,,,,,"66,154",,,,"5,969",,,,,,,,,,"12,975",,6,,,,,,,,
4R03-41057,Dawson County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,"45,252",,,,"3,905",,,,,,,,,,"4,274",,"2,775",,,,,,,,
4R03-41062,Hancock County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,7,,,,,"143,865",,,,"6,669",,,,,,,,,,"5,838",,"2,180",,,,,,,,
4R03-41065,Twiggs County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,2,,,,,"37,869",,,,"2,262",,,,,,,,,,"5,731",,0,,,,,,,,
4R03-41074,Glascock County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"39,831",,,,"2,183",,,,,,,,,,"2,827",,0,,,,,,,,
4R03-41077,Taylor County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,"62,020",,,,"2,812",,,,,,,,,,"2,509",,"1,230",,,,,,,,
4R03-41078,Morgan County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,7,,,,,"86,505",,,,"6,911",,,,,,,,,,"12,671",,"1,115",,,,,,,,
4R03-41085,Haralson County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,6,,,,,"57,818",,,,"3,840",,,,,,,,,,"3,911",,0,,,,,,,,
4R03-41086,Catoosa County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,10,,,,,"97,805",,,,"9,232",,,,,,,,,,"9,986",,"1,302",,,,,,,,
4R03-41099,Telfair County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,1,,,,,"2,481",,,,426,,,,,,,,,,760,,0,,,,,,,,
4R03-41103,Wheeler County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"28,769",,,,"1,376",,,,,,,,,,"1,147",,0,,,,,,,,
4R03-41104,Talbot County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,6,,,,,"121,362",,,,"6,690",,,,,,,,,,"5,302",,"3,479",,,,,,,,
4R03-41108,Lower Chattahoochee Regional Transit Authority,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,11,,,,,"532,393",,,,"20,766",,,,,,,,,,"23,730",,"18,341",,,,,,,,
4R03-41112,Coastal Regional Commission,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,59,,,,,"798,553",,,,"51,523",,,,,,,,,,"46,583",,"28,166",,,,,,,,
4R03-41126,Pierce County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,6,,,,,"79,329",,,,"5,330",,,,,,,,,,"5,622",,"3,457",,,,,,,,
4R03-41128,Berrien County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,1,,,,,"24,836",,,,"1,176",,,,,,,,,,"1,124",,783,,,,,,,,
4R03-41133,Coweta County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,8,,,,,"169,959",,,,"11,600",,,,,,,,,,"18,302",,"9,890",,,,,,,,
4R03-41138,Whitfield County W.T.S.,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,10,,,,,"114,707",,,,"9,220",,,,,,,,,,"11,793",,"6,406",,,,,,,,
4R03-41139,Columbia County CommissionTransit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,11,,,,,"109,638",,,,"9,138",,,,,,,,,,"6,955",,"1,124",,,,,,,,
4R03-41140,Clay County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,4,,,,,"141,334",,,,"5,523",,,,,,,,,,"4,950",,"3,202",,,,,,,,
4R03-41142,Wayne County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,12,,,,,"235,289",,,,"14,940",,,,,,,,,,"24,307",,"12,598",,,,,,,,
4R03-41144,Hart County Public Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,"40,852",,,,"3,969",,,,,,,,,,"6,747",,"3,536",,,,,,,,
4R03-41145,Union County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"24,913",,,,"2,163",,,,,,,,,,"3,241",,"1,350",,,,,,,,
4R03-41147,Bacon County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,2,,,,,"10,231",,,,934,,,,,,,,,,963,,963,,,,,,,,
4R03-41149,City of Americus,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,5,,,,,"64,980",,,,"4,153",,,,,,,,,,"9,785",,"6,214",,,,,,,,
4R03-41154,Jackson County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,"66,975",,,,"2,770",,,,,,,,,,"4,274",,"1,133",,,,,,,,
4R03-41155,Social Circle Area Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"8,986",,,,"1,139",,,,,,,,,,"2,198",,0,,,,,,,,
4R03-41156,Wilcox County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,4,,,,,"93,391",,,,"3,384",,,,,,,,,,"3,578",,"2,412",,,,,,,,
4R03-41158,Lumpkin County ,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,1,,,,,"8,808",,,,"1,100",,,,,,,,,,"1,205",,0,,,,,,,,
4R03-41168,Wilkes County Commission Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,"64,104",,,,"3,653",,,,,,,,,,"8,848",,0,,,,,,,,
4R03-41171,Walker County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,12,,,,,"243,811",,,,"14,472",,,,,,,,,,"15,387",,"15,387",,,,,,,,
4R03-41176,Crawford County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,"46,683",,,,"2,949",,,,,,,,,,"2,089",,0,,,,,,,,
4R03-41177,Southwest Georgia RC,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,70,,,,,"2,104,807",,,,"111,881",,,,,,,,,,"156,457",,"131,766",,,,,,,,
4R03-41185,Thomas County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,16,,,,,"251,706",,,,"17,196",,,,,,,,,,"35,367",,"15,671",,,,,,,,
4R03-41190,Paulding County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,6,,,,,"104,997",,,,"6,661",,,,,,,,,,"10,255",,0,,,,,,,,
4R03-41196,Bleckley County Transit,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,3,,,,,"32,463",,,,"2,112",,,,,,,,,,"2,279",,4,,,,,,,,
4R03-44936,Brantley County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,1,,,,,"8,445",,,,670,,,,,,,,,,524,,496,,,,,,,,
4R03-44937,Ben Hill,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,6,,,,,"157,295",,,,"7,145",,,,,,,,,,"10,846",,"5,645",,,,,,,,
4R03-44945,"North Georgia Community Action, Inc. ",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,25,,,,,"199,426",,,,"18,114",,,,,,,,,,"21,457",,"12,032",,,,,,,,
4R03-60208,"Greyhound Lines, Inc.",Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,"2,367,850",,,,,,,,,,,,,,"143,584",,,,,,,,,,
4R04-40909,"Middle Kentucky River Area Development Council, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,15,,,,,"224,895",,,,"28,421",,,,,,,,,,"14,253",,"12,440",,,,,,,,
4R04-40941,"Rural Transit Enterprises Coordinated, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,149,,,,,"2,876,978",,,,"155,618",,,,,,,,,,"281,745",,"248,852",,,,,,,,
4R04-40941,"Rural Transit Enterprises Coordinated, Inc.",Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,0,,,,,0,,,,0,,,,,,,,,,0,,,,,,,,,,
4R04-40948,Bluegrass Community Action Agency,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,94,,,,,"997,338",,,,"72,135",,,,,,,,,,"51,326",,"39,648",,,,,,,,
4R04-40948,Bluegrass Community Action Agency,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,4,,,,,"82,682",,,,"7,866",,,,,,,,,,"9,827",,,,,,,,,,
4R04-40953,"Pennyrile Allied Community Services, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,94,,,,,"730,958",,,,"90,407",,,,,,,,,,"69,720",,"49,575",,,,,,,,
4R04-40953,"Pennyrile Allied Community Services, Inc.",Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,5,,,,,"279,578",,,,"19,603",,,,,,,,,,"39,579",,,,,,,,,,
4R04-40971,Licking Valley CAP,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,57,,,,,"738,922",,,,"72,035",,,,,,,,,,"30,432",,"11,760",,,,,,,,
4R04-40972,Gateway Community Services Organization,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,1,,,,,"10,403",,,,"1,075",,,,,,,,,,"1,905",,0,,,,,,,,
4R04-40979,"KY River Foothills Development Council, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,18,,,,,"451,027",,,,"35,842",,,,,,,,,,"34,112",,"11,231",,,,,,,,
4R04-40979,"KY River Foothills Development Council, Inc.",Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,9,,,,,"158,356",,,,"17,693",,,,,,,,,,"23,833",,,,,,,,,,
4R04-40997,Owen County Fiscal Court,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,13,,,,,"272,633",,,,"15,210",,,,,,,,,,"6,687",,"4,464",,,,,,,,
4R04-41006,Sandy Valley Transportation Services,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,76,,,,,"1,716,111",,,,"118,868",,,,,,,,,,"115,718",,"73,973",,,,,,,,
4R04-41013,Paducah Transit Authority,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,47,,,,,"600,451",,,,"31,937",,,,,,,,,,"53,888",,"34,479",,,,,,,,
4R04-41013,Paducah Transit Authority,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,14,,,,,"207,552",,,,"15,077",,,,,,,,,,"97,309",,,,,,,,,,
4R04-41023,Daniel Boone Development Council,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,68,,,,,"1,554,380",,,,"134,873",,,,,,,,,,"94,633",,"68,113",,,,,,,,
4R04-41032,Maysville Transit System,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,7,,,,,"67,153",,,,"3,708",,,,,,,,,,"16,086",,,,,,,,,,
4R04-41053,Murray-Calloway County Transit Authority,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,25,,,,,"332,587",,,,"32,108",,,,,,,,,,"24,613",,"9,708",,,,,,,,
4R04-41053,Murray-Calloway County Transit Authority,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,3,,,,,"47,358",,,,"4,601",,,,,,,,,,"7,967",,,,,,,,,,
4R04-41083,Glasgow Transit System,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,2,,,,,"36,163",,,,"2,953",,,,,,,,,,"6,510",,,,,,,,,,
4R04-41090,"Louisville WHEELS Transportation, Inc",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,31,,,,,"538,978",,,,"55,384",,,,,,,,,,"20,507",,"15,214",,,,,,,,
4R04-41094,Northeast KY Area Development Council,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,21,,,,,"434,583",,,,"25,011",,,,,,,,,,"28,260",,"5,391",,,,,,,,
4R04-41098,"Harlan County Community Action Agency, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,37,,,,,"680,992",,,,"45,750",,,,,,,,,,"23,569",,"14,045",,,,,,,,
4R04-41120,Frankfort Transit System,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,21,,,,,"92,885",,,,"16,231",,,,,,,,,,"7,491",,0,,,,,,,,
4R04-41120,Frankfort Transit System,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,5,,,,,"210,091",,,,"12,937",,,,,,,,,,"45,638",,,,,,,,,,
4R04-41165,Central Kentucky Community Action Council,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,84,,,,,"1,374,990",,,,"59,758",,,,,,,,,,"44,437",,"27,416",,,,,,,,
4R04-41178,"Leslie, Knott, Letcher & Perry Community Action",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,43,,,,,"1,166,310",,,,"65,975",,,,,,,,,,"44,521",,"29,725",,,,,,,,
4R04-41179,Fulton County Transit Authority,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,56,,,,,"965,559",,,,"54,585",,,,,,,,,,"49,070",,"20,981",,,,,,,,
4R04-44939,Carroll County Wellness Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,"35,257",,,,"2,587",,,,,,,,,,"2,354",,0,,,,,,,,
4R04-44944,Scottsville Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,1,,,,,"19,950",,,,"2,412",,,,,,,,,,"2,090",,,,,,,,,,
4R05-40922,"South Central Community Action Agency, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,16,,,,,"412,841",,,,"20,816",,,,,,,,,,"18,334",,"9,288",,,,,,,,
4R05-40935,Delta Bus Lines,Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,"1,446,626",,,,,,,,,,,,,,"96,132",,,,,,,,,,
4R05-40955,Hinds County Human Resource Agency,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,10,,,,,"196,916",,,,"4,627",,,,,,,,,,"17,758",,"8,491",,,,,,,,
4R05-40957,N-Route,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,9,,,,,"113,471",,,,"7,605",,,,,,,,,,"13,313",,"4,899",,,,,,,,
4R05-40969,Madison County Citizens Services Agency,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,10,,,,,"114,739",,,,"7,940",,,,,,,,,,"19,473",,0,,,,,,,,
4R05-40987,Copiah County Human Resource Agency,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,10,,,,,"154,441",,,,"8,469",,,,,,,,,,"11,203",,0,,,,,,,,
4R05-41024,Mississippi Valley State University Mass Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,13,,,,,"134,011",,,,"5,747",,,,,,,,,,"7,237",,"1,508",,,,,,,,
4R05-41030,SMART Starkville-MSU Area Rapid Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,"45,261",,,,"6,380",,,,,,,,,,"4,182",,0,,,,,,,,
4R05-41030,SMART Starkville-MSU Area Rapid Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,30,,,,,"643,313",,,,"55,874",,,,,,,,,,"241,375",,,,,,,,,,
4R05-41039,Northeast Mississippi Community Services,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,46,,,,,"891,531",,,,"66,692",,,,,,,,,,"76,421",,"36,131",,,,,,,,
4R05-41044,Community Development Inc.,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,26,,,,,"723,130",,,,"37,789",,,,,,,,,,"51,200",,435,,,,,,,,
4R05-41051,"Five County Child Development Program, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,8,,,,,"281,931",,,,"16,055",,,,,,,,,,"21,434",,995,,,,,,,,
4R05-41052,City of Oxford,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,1,,,,,"21,989",,,,982,,,,,,,,,,"6,686",,0,,,,,,,,
4R05-41052,City of Oxford,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,28,,,,,"656,842",,,,"31,936",,,,,,,,,,"270,082",,,,,,,,,,
4R05-41096,Claiborne County Human Resource Agency,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,25,,,,,"837,435",,,,"19,491",,,,,,,,,,"51,372",,"14,007",,,,,,,,
4R05-41121,Natchez Transit System,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,15,,,,,"276,617",,,,"13,537",,,,,,,,,,"26,351",,"2,221",,,,,,,,
4R05-41183,"Aaron E. Henry Community Health Services Center,In",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,23,,,,,"643,143",,,,"26,746",,,,,,,,,,"43,528",,"16,188",,,,,,,,
4R05-41192,"Bolivar County Council On Aging, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,40,,,,,"1,306,618",,,,"42,905",,,,,,,,,,"55,784",,"43,390",,,,,,,,
4R05-44928,"DJ Transit, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,12,,,,,"274,014",,,,"18,936",,,,,,,,,,"20,204",,"8,115",,,,,,,,
4R05-44946,"Mount Zion Economic Community Center, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,12,,,,,"634,806",,,,"19,111",,,,,,,,,,"17,742",,0,,,,,,,,
4R05-44948,Noxubee County Human Resource Agency,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,6,,,,,"96,190",,,,"4,944",,,,,,,,,,"7,566",,0,,,,,,,,
4R05-44978,"Sunflower-Humphreys Counties Progress, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,9,,,,,"384,534",,,,"14,560",,,,,,,,,,"9,812",,"9,047",,,,,,,,
4R05-44979,CENTRAL MISSISSIPPI  INC,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,"110,632",,,,"3,601",,,,,,,,,,"2,282",,0,,,,,,,,
4R06-40913,Graham County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,9,,,,,"211,791",,,,"11,591",,,,,,,,,,"11,312",,"8,314",,,,,,,,
4R06-40915,Duplin County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,8,,,,,"497,714",,,,"18,115",,,,,,,,,,"30,481",,"9,829",,,,,,,,
4R06-40918,Wilkes Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,16,,,,,"599,420",,,,"36,763",,,,,,,,,,"41,791",,"23,613",,,,,,,,
4R06-40918,Wilkes Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,2,,,,,"24,553",,,,"1,826",,,,,,,,,,"3,853",,,,,,,,,,
4R06-40921,Randolph County Senior Adult Association Inc.,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,17,,,,,"329,735",,,,"22,072",,,,,,,,,,"24,565",,"11,309",,,,,,,,
4R06-40921,Randolph County Senior Adult Association Inc.,Rural Reporter,Rural General Public Transit,Rural,DR,TX,Annual Total,,,3,,,,,"63,687",,,,"2,839",,,,,,,,,,"3,197",,"1,391",,,,,,,,
4R06-40929,Rockingham County Council on Aging,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,19,,,,,"451,524",,,,"27,064",,,,,,,,,,"31,317",,"25,254",,,,,,,,
4R06-40929,Rockingham County Council on Aging,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,4,,,,,"155,616",,,,"6,696",,,,,,,,,,"22,304",,,,,,,,,,
4R06-40933,Sampson County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,11,,,,,"559,467",,,,"23,897",,,,,,,,,,"34,708",,"17,581",,,,,,,,
4R06-40934,Polk County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,12,,,,,"223,911",,,,"12,637",,,,,,,,,,"14,815",,"8,022",,,,,,,,
4R06-40938,"Pender Adult Services, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,9,,,,,"304,073",,,,"12,829",,,,,,,,,,"20,200",,"2,997",,,,,,,,
4R06-40942,Lincoln County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,17,,,,,"434,302",,,,"23,703",,,,,,,,,,"25,365",,"25,360",,,,,,,,
4R06-40943,Johnston Co. Council on Aging Inc.,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,26,,,,,"910,968",,,,"53,123",,,,,,,,,,"64,010",,"50,487",,,,,,,,
4R06-40944,Carteret County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,12,,,,,"461,127",,,,"25,526",,,,,,,,,,"38,950",,"19,124",,,,,,,,
4R06-40947,Gates County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,"211,091",,,,"6,265",,,,,,,,,,"9,373",,"3,419",,,,,,,,
4R06-40959,Washington County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,5,,,,,"88,326",,,,"5,288",,,,,,,,,,"4,746",,"4,716",,,,,,,,
4R06-40976,Madison County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,9,,,,,"162,134",,,,"9,084",,,,,,,,,,"9,266",,"1,650",,,,,,,,
4R06-40983,Rutherford County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,15,,,,,"297,579",,,,"17,413",,,,,,,,,,"23,732",,"17,728",,,,,,,,
4R06-40983,Rutherford County,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,2,,,,,"51,388",,,,"3,559",,,,,,,,,,"8,996",,,,,,,,,,
4R06-40984,Western Carolina Community Action,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,11,,,,,"88,396",,,,"9,603",,,,,,,,,,"17,978",,"1,396",,,,,,,,
4R06-40990,Martin County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,7,,,,,"184,961",,,,"12,073",,,,,,,,,,"15,099",,"8,503",,,,,,,,
4R06-40996,Caswell County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,7,,,,,"174,982",,,,"6,921",,,,,,,,,,"8,209",,"4,881",,,,,,,,
