Confirmed Data,Member ID,Transit Agency Name,City,State,Country,New 2020 Data,Last Data Submission,fleetid,Mode Code,Mode Name,Year Built,Status,Manufacturer Code,Manufacturer Name,Model,Vehicle Type,Vehicle Type Name,Wheelchair Accessible,Vehicle Floor Height,On-vehicle Accessibility Equipment,Platform Height,Platform Accessibility Equipment,"Seats, Number of",Length in Feet,Width in Inches,Power Type Code,Power Type Name,Engine Manufacturer Code,Engine Manufacturer Name,Amount Paid per Vehicle,"Total Vehicles, Number of","Active Vehicles,  Number of","Rehabilitated Vehicles, Number of","Vehicles to be Rehabilitated, Number of",CanadianIndex
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,16701,MB,Bus,2017.00,A,NFA,New Flyer of America,XD60,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,52.00,60.00,102.00,DF,Diesel fuel,CU,Cummins,"$722,785.00",29.00,28.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,13622,MB,Bus,2016.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,37.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$689,696.00",25.00,25.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,13621,MB,Bus,2016.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,37.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$423,150.00",55.00,55.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,13227,MB,Bus,2014.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,37.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$413,826.00",68.00,68.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,13228,MB,Bus,2014.00,A,EDN,ElDorado-National,AEROTECH,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,16.00,24.00,102.00,GA,Gasoline,FO,Ford,"$105,217.00",4.00,4.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,12665,MB,Bus,2013.00,A,NFA,New Flyer of America,XD60,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,52.00,60.00,102.00,DF,Diesel fuel,CU,Cummins,"$724,442.00",23.00,23.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,12664,MB,Bus,2012.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,37.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$413,826.00",65.00,65.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,79,MB,Bus,2010.00,A,VAN,Van Hool,A330 FUEL CELL,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,30.00,40.00,102.00,HY,Hydrogen,UT,UTC Fuel Cells,"$1,232,095.00",11.00,11.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,7302,MB,Bus,2009.00,A,VAN,Van Hool,A300K,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,25.00,30.00,102.00,DF,Diesel fuel,CU,Cummins,"$333,272.00",39.00,39.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,11686,MB,Bus,2009.00,A,VAN,Van Hool,AG300,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,47.00,60.00,102.00,DF,Diesel fuel,CU,Cummins,"$530,374.00",9.00,9.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,7300,MB,Bus,2008.00,A,VAN,Van Hool,A300L,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,35.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$354,852.00",27.00,27.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,87,MB,Bus,2006.00,A,VAN,Van Hool,A300K,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,25.00,30.00,102.00,DF,Diesel fuel,CU,Cummins,"$313,300.00",51.00,51.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,71,MB,Bus,2006.00,A,VAN,Van Hool,AG300,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,43.00,60.00,102.00,DF,Diesel fuel,CU,Cummins,"$472,801.00",23.00,23.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,76,MB,Bus,2003.00,A,VAN,Van Hool,A330,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,32.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$283,893.00",49.00,49.00,0.00,0.00,
Yes,9,Alameda-Contra Costa Transit District,Oakland,CA,U.S.,Yes,2020,69,MB,Bus,2003.00,A,VAN,Van Hool,AG300,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,47.00,60.00,102.00,DF,Diesel fuel,CU,Cummins,"$459,454.00",5.00,5.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,16012,DR,Demand Response,2018.00,A,FRD,Ford Motor Corporation,PARATRANSIT VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,21.00,22.00,96.00,GA,Gasoline,FO,Ford,"$96,525.00",45.00,45.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,16010,DR,Demand Response,2015.00,A,FRD,Ford Motor Corporation,PARATRANSIT VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,21.00,22.00,96.00,GA,Gasoline,FO,Ford,"$87,480.00",10.00,10.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,16011,DR,Demand Response,2015.00,A,FRD,Ford Motor Corporation,PARATRANSIT VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,11.00,21.00,96.00,GA,Gasoline,FO,Ford,"$70,306.00",5.00,5.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,16009,DR,Demand Response,2015.00,A,DTD,"Dodge Division, Chrysler Corporation",MINI PARATRANSIT VAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,7.00,17.00,72.00,GA,Gasoline,DO,Dodge,"$48,505.00",3.00,3.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,15944,MB,Bus,2018.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,25.00,29.00,102.00,EB,Electric battery,EM,Electric Motor (no manufacturer),"$860,040.00",4.00,4.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,15946,MB,Bus,2017.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,29.00,102.00,DF,Diesel fuel,CU,Cummins,"$449,599.00",14.00,14.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,15942,MB,Bus,2017.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,31.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$485,237.00",13.00,13.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,15941,MB,Bus,2016.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,25.00,29.00,102.00,EB,Electric battery,EM,Electric Motor (no manufacturer),"$1,053,690.00",4.00,4.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,15940,MB,Bus,2015.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,37.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$492,341.00",33.00,33.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,15938,MB,Bus,2014.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,29.00,102.00,DF,Diesel fuel,CU,Cummins,"$459,936.00",7.00,7.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,15936,MB,Bus,2013.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$471,830.00",10.00,10.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,10024,MB,Bus,2009.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$402,436.00",31.00,31.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,10023,MB,Bus,2009.00,A,GIL,Gillig Corporation,HYBRID LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,47.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$574,360.00",9.00,9.00,0.00,0.00,
,12,Central Contra Costa Transit Authority,Concord,CA,U.S.,No,2019,95,MB,Bus,2002.00,A,GIL,Gillig Corporation,LOW-FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,23.00,29.00,102.00,DF,Diesel fuel,CU,Cummins,"$282,948.00",3.00,3.00,0.00,0.00,
Yes,13,Culver CityBus,Culver City,CA,U.S.,Yes,2020,16453,MB,Bus,2021.00,P,NFA,New Flyer of America,XE40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,EB,Electric battery,UN,Unknown,"$800,000.00",4.00,0.00,0.00,0.00,
Yes,13,Culver CityBus,Culver City,CA,U.S.,Yes,2020,15259,MB,Bus,2016.00,A,NFA,New Flyer of America,XN40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,"$603,945.00",18.00,18.00,0.00,0.00,
Yes,13,Culver CityBus,Culver City,CA,U.S.,Yes,2020,15258,MB,Bus,2014.00,A,NFA,New Flyer of America,XN40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,"$501,488.00",6.00,6.00,0.00,0.00,
Yes,13,Culver CityBus,Culver City,CA,U.S.,Yes,2020,15257,MB,Bus,2012.00,A,NFA,New Flyer of America,XN40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,,16.00,16.00,0.00,0.00,
Yes,13,Culver CityBus,Culver City,CA,U.S.,Yes,2020,15256,MB,Bus,2011.00,A,NFA,New Flyer of America,XN40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,,4.00,4.00,0.00,0.00,
Yes,13,Culver CityBus,Culver City,CA,U.S.,Yes,2020,8292,MB,Bus,2009.00,A,NFA,New Flyer of America,C40LFR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,"$500,844.00",6.00,6.00,0.00,0.00,
Yes,13,Culver CityBus,Culver City,CA,U.S.,Yes,2020,104,MB,Bus,2001.00,A,NFA,New Flyer of America,C40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,"$328,180.00",4.00,4.00,4.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,16371,CB,Commuter Bus,2018.00,A,MCI,Motor Coach Industries International,D4500,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Both,None,None,57.00,45.00,102.00,DF,Diesel fuel,CU,Cummins,"$587,711.00",9.00,9.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14871,CB,Commuter Bus,2003.00,A,GIL,Gillig Corporation,LOW FLOOR,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,Low,Lift,None,None,45.00,40.00,60.00,DF,Diesel fuel,DD,Detroit Diesel,,2.00,2.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14872,CB,Commuter Bus,2003.00,A,CEQ,Coach and Equipment Manufacturing Company,D4500,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,55.00,45.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,,1.00,1.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14874,CB,Commuter Bus,2003.00,A,CEQ,Coach and Equipment Manufacturing Company,D4500,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,55.00,45.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,"$499,797.00",9.00,9.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14888,DR,Demand Response,2016.00,A,GLV,Glaval Industries,GLAVAL,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,12.00,22.00,102.00,DF,Diesel fuel,FO,Ford,"$79,293.00",5.00,5.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14887,DR,Demand Response,2014.00,A,ECO,Elkhart Coach,ECII,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,12.00,22.00,102.00,DF,Diesel fuel,FO,Ford,"$63,699.00",2.00,2.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14886,DR,Demand Response,2011.00,A,ECO,Elkhart Coach,ECII,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,12.00,22.00,98.00,DF,Diesel fuel,FO,Ford,"$72,009.00",3.00,3.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14877,DR,Demand Response,2007.00,A,STR,Starcraft Automotive Group,ALLSTAR,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,14.00,22.00,99.00,DF,Diesel fuel,FO,Ford,"$69,055.00",2.00,2.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14893,MB,Bus,2013.00,A,GIL,Gillig Corporation,LOWFLOOR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Lift,None,None,38.00,40.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$688,737.00",6.00,6.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14892,MB,Bus,2011.00,A,GIL,Gillig Corporation,LOWFLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Lift,None,None,26.00,29.00,102.00,DF,Diesel fuel,CU,Cummins,"$397,999.00",3.00,3.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14890,MB,Bus,2009.00,A,GIL,Gillig Corporation,LOWFLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Lift,None,None,32.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$378,502.00",3.00,3.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14891,MB,Bus,2009.00,A,GIL,Gillig Corporation,LOWFLOOR HYBRID,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Lift,None,None,26.00,29.00,102.00,DB,Diesel and electric battery (Hybrid),CU,Cummins,"$657,042.00",1.00,1.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,14875,MB,Bus,2007.00,A,GIL,Gillig Corporation,LOW FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Lift,None,None,32.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$354,940.00",7.00,7.00,0.00,0.00,
Yes,14,Fairfield/Suisun Transit System,Fairfield,CA,U.S.,Yes,2020,118,MB,Bus,2002.00,A,GIL,Gillig Corporation,PHANTOM,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,35.00,35.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,"$294,705.00",7.00,7.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8875,DR,Demand Response,2008.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,16.00,27.00,96.00,GA,Gasoline,FO,Ford,,1.00,1.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,11701,DR,Demand Response,2008.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,16.00,27.00,96.00,CN,Compressed natural gas,FO,Ford,,5.00,5.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8871,DR,Demand Response,2007.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,12.00,27.00,96.00,GA,Gasoline,FO,Ford,,7.00,7.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8872,DR,Demand Response,2007.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,16.00,27.00,96.00,GA,Gasoline,FO,Ford,,5.00,5.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8874,DR,Demand Response,2007.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,16.00,27.00,96.00,CN,Compressed natural gas,FO,Ford,,1.00,1.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8870,DR,Demand Response,2007.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,27.00,96.00,GA,Gasoline,FO,Ford,,1.00,1.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8877,DR,Demand Response,2006.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",IMPALA LS,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,Low,None,None,None,4.00,17.00,73.00,GA,Gasoline,CV,Chevrolet,,3.00,3.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8869,DR,Demand Response,2006.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,12.00,27.00,96.00,GA,Gasoline,FO,Ford,,1.00,1.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8867,DR,Demand Response,2006.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,27.00,96.00,GA,Gasoline,FO,Ford,,3.00,3.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8879,DR,Demand Response,2005.00,A,FRD,Ford Motor Corporation,TAURUS SE,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,Low,None,None,None,4.00,16.00,73.00,GA,Gasoline,FO,Ford,,2.00,2.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8878,DR,Demand Response,2005.00,A,FRD,Ford Motor Corporation,TAURUS SEL,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,Low,None,None,None,4.00,16.00,73.00,GA,Gasoline,FO,Ford,,3.00,3.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,123,DR,Demand Response,2005.00,A,EDN,ElDorado-National,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,27.00,96.00,GA,Gasoline,FO,Ford,"$64,000.00",8.00,8.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,8876,DR,Demand Response,2005.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",MALIBU,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,Low,None,None,None,4.00,16.00,70.00,GA,Gasoline,CV,Chevrolet,,1.00,1.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,124,DR,Demand Response,2004.00,A,EDN,ElDorado-National,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,10.00,27.00,96.00,GA,Gasoline,FO,Ford,,14.00,14.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,11699,MB,Bus,2009.00,A,NFA,New Flyer of America,C40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,45.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,,16.00,16.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,11700,MB,Bus,2009.00,A,NFA,New Flyer of America,GE40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,45.00,40.00,102.00,GB,Gasoline & electric battery,CU,Cummins,,1.00,1.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,7473,MB,Bus,2006.00,A,NFA,New Flyer of America,C40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Ramp,None,None,45.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,,15.00,15.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,131,MB,Bus,2005.00,A,NFA,New Flyer of America,C40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,45.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,"$329,185.00",10.00,10.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,130,MB,Bus,2005.00,A,NFA,New Flyer of America,C40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,45.00,40.00,102.00,GB,Gasoline & electric battery,CU,Cummins,,2.00,2.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,125,MB,Bus,2004.00,A,OTC,Oshkosh Truck Corporation,AH-28,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,44.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,,4.00,4.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,128,MB,Bus,2003.00,A,OBI,Orion Bus Industries,05501,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,28.00,30.00,102.00,CN,Compressed natural gas,DD,Detroit Diesel,"$329,185.00",25.00,25.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,137,MB,Bus,2000.00,A,FRD,Ford Motor Corporation,240,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,Low,Ramp,None,None,17.00,28.00,102.00,GA,Gasoline,UN,Unknown,,4.00,4.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,132,MB,Bus,1999.00,A,GIL,Gillig Corporation,G18D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,45.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$288,420.00",10.00,10.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,134,MB,Bus,1997.00,A,GIL,Gillig Corporation,G21D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,45.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$249,460.00",14.00,14.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,127,MB,Bus,1996.00,A,GIL,Gillig Corporation,S50T40102,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,45.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,4.00,4.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,133,MB,Bus,1994.00,A,GIL,Gillig Corporation,M11T40102,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,45.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,5.00,5.00,0.00,0.00,
,15,Fresno Area Express,Fresno,CA,U.S.,No,2011,135,MB,Bus,1993.00,A,GIL,Gillig Corporation,49102TBL10E,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,45.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,12.00,12.00,0.00,0.00,
,16,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,U.S.,No,2014,139,FB,Ferryboat,2001.00,A,NIC,Nichols Brothers Boat Builders,MENDOCINO-INCAT 439,Ferry,Ferryboat,Yes,High,None,High,Ramp,438.00,140.00,480.00,DF,Diesel fuel,MB,Mercedes-Benz,"$8,234,000.00",1.00,1.00,0.00,0.00,
,16,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,U.S.,No,2014,8614,FB,Ferryboat,1999.00,A,DAK,Dakota Creek Industries,NAPA-AMD 385,Ferry,Ferryboat,Yes,High,None,High,Ramp,452.00,143.00,472.00,DF,Diesel fuel,DD,Detroit Diesel,"$2,000,000.00",1.00,1.00,1.00,0.00,
,16,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,U.S.,No,2014,8613,FB,Ferryboat,1998.00,A,DAK,Dakota Creek Industries,CHINOOK-AMD 385,Ferry,Ferryboat,Yes,High,None,High,Ramp,452.00,143.00,472.00,DF,Diesel fuel,DD,Detroit Diesel,"$2,000,000.00",1.00,1.00,1.00,0.00,
